-0	0	0	-0	-0	-0	-0	-0	-0	-0	0	0	0	-0	-0	0	0	-0	0	-0	-0	-0	0	0	-0	-0	-0	-0	0	0	0	0	-0	0	0	0	0	-0	-0	0	0	0	-0	0	0	0	-0	0	0	-0	0	-0	-0	-0	0	0	-0	0	-0	0
-2.85424e-06	1.82179e-06	9.16957e-06	-2.02977e-06	-2.01813e-06	-1.0948e-06	-5.87298e-06	-1.94282e-06	-5.16688e-06	-1.16344e-05	1.121e-06	2.3591e-06	1.05952e-05	-3.17851e-06	-5.75347e-06	8.6989e-06	1.10278e-06	4.86303e-07	-9.78695e-07	-0.000202011	-5.53756e-06	-4.04326e-06	5.59985e-06	4.90235e-06	-3.33969e-06	-1.43809e-05	-2.92576e-06	-2.24517e-06	6.43225e-06	1.29048e-05	3.96499e-05	3.00861e-06	-1.31971e-06	4.01551e-06	5.43371e-06	8.50297e-06	1.63434e-05	-3.38707e-06	-4.77777e-06	2.41981e-06	4.69429e-06	4.53462e-06	-1.23162e-06	2.05758e-06	1.27163e-06	3.2056e-06	1.02948e-06	7.28619e-06	8.46377e-06	-1.12217e-05	9.53165e-06	-4.02632e-06	-1.05195e-05	-1.24807e-05	2.81177e-05	1.02383e-05	-7.22129e-06	2.64703e-06	-9.39375e-06	9.81062e-06
-4.0733e-06	8.50077e-06	4.48796e-05	1.22372e-06	2.46506e-06	-1.05779e-05	-1.46285e-05	-1.60383e-05	-2.61122e-05	-4.16331e-05	7.8843e-06	1.04116e-05	4.34095e-05	-1.63031e-05	-1.95442e-05	3.57521e-05	2.22212e-06	6.58327e-06	-0.000712558	-0.00034733	-2.07108e-05	-1.44089e-05	2.19408e-05	1.15954e-05	-1.04891e-05	-6.01154e-05	5.94302e-06	5.86595e-06	3.14859e-05	4.85418e-05	0.000153914	9.33717e-06	-1.34938e-06	9.11202e-06	1.49524e-05	4.76479e-05	6.27841e-05	-1.09261e-05	-1.85618e-05	1.1117e-05	8.95566e-06	-7.73451e-07	-6.64943e-06	3.89092e-06	4.435e-06	1.38588e-05	1.32873e-05	3.81868e-05	4.24824e-05	-6.99477e-05	4.42161e-05	-1.3556e-05	-3.28976e-05	-3.38391e-05	0.000110259	3.30289e-05	-2.30447e-05	7.49083e-06	-1.78385e-05	2.28982e-05
1.92864e-05	2.5106e-05	0.000113843	2.1566e-05	3.23524e-05	-3.65138e-05	-1.44312e-05	-5.47641e-05	-7.16928e-05	-7.24776e-05	2.24749e-05	2.56186e-05	9.28454e-05	-4.32178e-05	-3.35087e-05	7.51702e-05	-7.75458e-07	2.32751e-05	0.000994188	-0.00162966	-3.92361e-05	-1.62038e-05	4.2192e-05	1.63014e-05	-1.53972e-05	-0.000112724	4.69342e-05	4.58688e-05	7.71059e-05	8.14783e-05	0.000328927	1.2685e-05	-1.5484e-06	-7.7131e-06	3.4392e-05	0.000122182	0.000132577	-1.83996e-05	-4.0975e-05	2.38339e-05	-3.21874e-06	-2.41089e-05	2.26818e-06	1.15188e-05	1.48401e-05	1.97222e-05	3.06555e-05	8.80717e-05	9.7864e-05	-0.000195411	0.000101786	-2.21659e-05	-3.26209e-05	-3.44711e-05	0.000224695	5.60878e-05	-4.71925e-05	1.50725e-06	-3.3701e-06	1.34606e-05
6.6591e-05	5.19019e-05	0.000211523	6.1956e-05	9.09195e-05	-7.83907e-05	-3.83583e-06	-0.00011784	-0.000140715	-7.54385e-05	4.36418e-05	6.15652e-05	0.000151874	-9.13676e-05	-3.61359e-05	0.000120634	-1.07606e-05	4.98027e-05	0.00363503	-0.00366377	-3.91859e-05	7.19879e-06	6.31694e-05	-8.72087e-06	-1.919e-05	-0.000139134	0.000138412	0.000129668	0.000139085	0.000110173	0.000523516	2.51637e-05	-1.24707e-05	-4.12089e-05	6.4408e-05	0.00022069	0.000224988	-1.8509e-05	-6.32003e-05	4.91339e-05	-4.87478e-05	-7.49524e-05	5.39362e-05	1.85448e-05	2.2263e-05	3.65993e-05	3.73396e-05	0.000140114	0.000171035	-0.000345008	7.5185e-05	-2.89855e-05	6.36081e-05	4.26717e-05	0.000353554	5.66643e-05	-9.56972e-05	-3.00872e-05	3.89904e-05	-4.1048e-05
0.000128929	6.54523e-05	0.000328407	0.000122614	0.000174915	-0.00013084	2.3649e-05	-0.000216207	-0.000210078	-1.12448e-05	8.53704e-05	0.000136803	0.000221534	-0.000158568	-2.70928e-05	0.000154153	-3.59403e-05	6.9833e-05	0.000362945	-0.00417163	-1.15392e-05	0.000133004	7.48157e-05	-9.09262e-05	-2.92315e-05	-0.000112124	0.000292436	0.00026929	0.000222617	0.000149846	0.000691853	4.711e-05	-1.06706e-05	-6.75477e-05	2.94845e-05	0.00027439	0.000316178	-1.18356e-06	-6.55964e-05	0.000117213	-0.000159511	-0.000193949	7.54981e-05	1.54371e-05	2.6659e-05	8.91811e-05	4.44804e-05	0.00019028	0.000291706	-0.000443567	-0.000177695	-2.92276e-05	0.000296901	0.000159363	0.000467677	8.98056e-06	-0.000207881	-6.04406e-05	0.000115183	-0.000163333
0.000233995	5.44248e-05	0.000458291	0.000205929	0.00026998	-0.000189443	7.88849e-05	-0.000377822	-0.000252996	0.000143101	0.000166162	0.000264119	0.000302733	-0.000234741	-1.44835e-05	0.000146081	-7.61531e-05	6.38889e-05	-0.00122688	-0.00787017	5.00919e-05	0.000365865	0.000129928	-0.000170955	-4.64195e-05	-5.50248e-06	0.000483221	0.000464358	0.000311711	0.000163728	0.000831408	6.76108e-05	2.35155e-05	-8.74343e-05	1.67953e-05	0.00029006	0.000359495	2.07939e-05	-4.73122e-05	0.000229409	-0.000369309	-0.000337507	7.08413e-05	2.70392e-08	8.08299e-05	9.04862e-05	8.49516e-06	0.00022358	0.000467015	-0.000454683	-0.000505607	1.29305e-07	0.000624692	0.00016464	0.000463319	-8.01114e-05	-0.000400223	-0.000105299	0.00022487	-0.000379796
0.000385291	4.61042e-05	0.000597782	0.000315431	0.0003201	-0.000253681	0.00014941	-0.00058694	-0.000278563	0.000365471	0.000253613	0.000447169	0.000388117	-0.000314292	3.68297e-06	0.000112234	-0.000118144	2.89978e-05	0.00267798	-0.0129326	0.000201973	0.000512197	0.00029104	-0.000173898	-7.32347e-05	0.000168427	0.000703196	0.000694764	0.00041099	8.32337e-05	0.000963049	0.000106706	6.54425e-05	-5.70606e-05	9.97481e-05	0.000449066	0.000352649	3.19021e-05	-7.05776e-06	0.000342541	-0.000678854	-0.000529368	0.000150787	-3.01231e-05	0.00017311	3.59961e-05	-7.04251e-05	0.000199357	0.00066998	-0.000353524	-0.000620287	6.47267e-05	0.00103851	0.000166816	0.000300166	-0.000215002	-0.000596607	-0.000209553	0.000339161	-0.000694893
0.000535799	6.28813e-05	0.000714325	0.000454006	0.000368977	-0.000315732	0.00020163	-0.000798685	-0.000340623	0.000619103	0.000296216	0.000656445	0.000461064	-0.000359069	3.26384e-05	8.71721e-05	-0.000166178	-6.29226e-05	0.00275554	-0.0176365	0.000425769	0.000591327	0.000434395	-0.000103903	-7.35985e-05	0.000405583	0.00101568	0.000940329	0.000548149	-0.000175988	0.00109398	0.000216426	0.000141639	6.21373e-05	3.58398e-05	0.000581836	0.000315871	6.33628e-05	0.000104289	0.000392404	-0.00104607	-0.000889114	0.000147575	-3.9771e-05	0.000228003	-7.65941e-05	-7.23095e-05	0.000115259	0.000885169	-0.000126228	-0.000683873	0.000142454	0.00167053	0.000470632	0.000161879	-0.00044817	-0.00075895	-0.000301001	0.000439459	-0.00105188
0.000655942	0.00010443	0.000743585	0.000635128	0.00046973	-0.000360193	0.000172251	-0.000980332	-0.000434095	0.000862967	0.000285265	0.000832259	0.000493204	-0.000306212	8.10049e-05	1.4883e-05	-0.000224841	-0.000263665	0.000236177	-0.0261391	0.00065886	0.00076884	0.000535316	-1.45142e-05	8.93461e-07	0.000734168	0.00144185	0.00114983	0.000583498	-0.000646913	0.00119014	0.00037418	0.000306403	0.000188828	-0.000144412	0.000183632	0.000202402	0.00012102	0.000295245	0.000329916	-0.00141596	-0.00122618	-4.35067e-05	-5.56213e-05	0.000290533	-0.000304495	-3.04329e-05	-3.03821e-06	0.00107724	0.000187862	-0.00112008	0.000225031	0.00249421	0.000920717	0.000126336	-0.000797762	-0.000993262	-0.000307524	0.000515424	-0.00138787
0.000723523	0.000166882	0.000653168	0.000874765	0.000496051	-0.000407862	-1.94359e-05	-0.00105891	-0.000461183	0.00103793	0.000220883	0.00095484	0.000447851	-0.000132039	0.000132378	-0.000166192	-0.000283957	-0.000553695	-0.000731687	-0.0177433	0.00100042	0.000915627	0.00082657	6.56542e-06	0.00011807	0.00106718	0.00177639	0.00121477	0.000453192	-0.00124979	0.00122996	0.00045752	0.000558229	0.000288051	-0.000162791	-0.000432347	-5.87845e-05	0.00016936	0.000452989	0.000179623	-0.00168554	-0.0014024	-0.000206459	-0.000172977	0.000417199	-0.000454641	9.90566e-06	-0.000186706	0.00121662	0.000572868	-0.0016614	0.000328935	0.00331809	0.000832856	-2.14321e-05	-0.00123	-0.00127831	-0.000259076	0.000459545	-0.00169208
0.000674746	0.000267969	0.000485751	0.0011206	0.000451341	-0.000470576	-0.000383332	-0.000964266	-0.00041834	0.00110384	0.000107384	0.00103465	0.000257701	0.000145456	9.4977e-05	-0.000359805	-0.000372514	-0.000855924	0.00072125	0.0011555	0.00149021	0.00107896	0.00126947	-7.08204e-05	0.000218839	0.00120954	0.00177839	0.00105745	0.000240783	-0.00187803	0.00128992	0.000444445	0.000870499	0.000474637	-3.11518e-05	-0.000738024	-0.000496024	0.000248085	0.000424823	-3.24262e-05	-0.00168691	-0.00163648	-0.000360347	-0.000329939	0.000504543	-0.000673683	0.0001448	-0.000419254	0.00129474	0.00106045	-0.00138728	0.000485321	0.00415407	0.000165563	-0.000387336	-0.00175381	-0.00142475	-0.000235543	0.000196277	-0.00192714
0.000482848	0.000435963	0.000279974	0.00127719	0.000351428	-0.000456418	-0.000824763	-0.000725995	-0.000442439	0.00101126	-4.91549e-05	0.00100277	-0.000146994	0.000521628	-5.08322e-05	-0.00048104	-0.000547314	-0.00111987	-0.00114351	-0.0091747	0.00196563	0.00148834	0.00162213	-0.000114798	0.000269833	0.00124688	0.00158889	0.000686533	-0.000295667	-0.00239306	0.00141324	0.000473932	0.00117642	0.000746478	2.75621e-05	-0.00133536	-0.00109112	0.000312908	0.000196808	-0.000397568	-0.00137847	-0.00168905	-0.000527679	-0.000321801	0.000485437	-0.00123131	0.000301688	-0.000531839	0.00122603	0.00161246	-0.000792385	0.000696188	0.00496029	4.03484e-05	-0.000943481	-0.00238764	-0.0014443	-0.000248438	-0.000227083	-0.00201347
0.000273335	0.000604642	-2.69496e-05	0.00137102	7.53606e-05	-0.000357072	-0.00122959	-0.000384495	-0.000575982	0.000709641	-0.000241806	0.000765551	-0.000733259	0.00101003	-0.000105058	-0.000636901	-0.000772833	-0.00132208	-0.0211979	-0.0205082	0.00234907	0.00185604	0.00172365	-4.1361e-05	0.000351708	0.00149863	0.00135937	0.000113544	-0.00117186	-0.00262633	0.00153472	0.000767859	0.00138449	0.000949902	-0.000271221	-0.00227146	-0.00176259	0.000148508	-5.65923e-05	-0.00105188	-0.000854486	-0.00118217	-0.000488843	-4.22354e-05	0.000479966	-0.00169786	0.000507357	-0.000387384	0.000922731	0.00212324	-0.00139855	0.000890888	0.00561929	0.000252658	-0.00164204	-0.00302659	-0.00146754	-0.000157311	-0.000886353	-0.0018848
0.000194672	0.000669202	-0.000455348	0.0015176	-0.000173819	-0.000329083	-0.00157709	6.34979e-05	-0.000714532	0.000258334	-0.000399628	0.000341948	-0.00138183	0.00156243	2.93846e-05	-0.00090214	-0.000921332	-0.00143757	-0.0423403	-0.00717175	0.00261269	0.00182926	0.00129484	-4.29903e-05	0.00065944	0.00171237	0.000876652	-0.000682809	-0.00195958	-0.00259763	0.00177649	0.00131546	0.00153872	0.00104015	-0.000653918	-0.00261928	-0.00240238	-0.000222679	-0.000225718	-0.00194333	-0.000110527	-0.000502019	-0.00035309	0.000216889	0.000658333	-0.00200502	0.000839344	-0.000119823	0.000400894	0.00255139	-0.0021614	0.000987271	0.00618527	-0.00092654	-0.00217185	-0.00354291	-0.00146206	-0.000148542	-0.00170413	-0.00145109
0.000150621	0.000675074	-0.000872102	0.00169521	-0.00019675	-0.000355119	-0.00188285	0.000563145	-0.000801672	-0.000307545	-0.000499137	-0.00018262	-0.00197005	0.00208746	0.000146135	-0.00120594	-0.000983606	-0.00137504	-0.0261208	0.00198164	0.00263714	0.00151096	0.00048284	-0.000287853	0.000986627	0.00139073	0.000160651	-0.00175572	-0.00280147	-0.00252606	0.00228979	0.00157924	0.00173575	0.00101356	-0.000613463	-0.00277116	-0.00272768	-0.000573873	-0.000411337	-0.00275155	0.000850716	8.46731e-05	-0.000335213	-7.55636e-05	0.000967058	-0.00245408	0.000868665	6.60212e-06	-0.00029535	0.00288987	-0.00157104	0.000983319	0.00653955	-0.00245009	-0.00242032	-0.00394822	-0.00132657	-0.000592533	-0.002213	-0.000698381
